group_id,suspicious,severity,group_size,label_min,label_max,label_range,label_mean,rel_range,max_min_ratio,fc_values_in_group,type_values_in_group,source_row,Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
2101,Y,high,3,950.0,2220.0,1270.0,1773.3333,0.716165,2.336842,64.5,Cylinder 150x300,2748,"Mechanical Behavior of Circular Steel-Concrete Composite Stub Columns, Mathias Johansson; Kent Gylltoft, Journal of Structural Engineering, 2002",64.5,Cylinder 150x300,SFC,433,64.5,0,159,159,4.8,79.5,650,0,0,2220
2101,Y,high,3,950.0,2220.0,1270.0,1773.3333,0.716165,2.336842,64.5,Cylinder 150x300,2747,"Mechanical Behavior of Circular Steel-Concrete Composite Stub Columns, Mathias Johansson; Kent Gylltoft, Journal of Structural Engineering, 2002",64.5,Cylinder 150x300,SFE,433,64.5,0,159,159,4.8,79.5,650,0,0,2150
2101,Y,high,3,950.0,2220.0,1270.0,1773.3333,0.716165,2.336842,64.5,Cylinder 150x300,2749,"Mechanical Behavior of Circular Steel-Concrete Composite Stub Columns, Mathias Johansson; Kent Gylltoft, Journal of Structural Engineering, 2002",64.5,Cylinder 150x300,SFS,433,64.5,0,159,159,4.8,79.5,650,0,0,950
1633,Y,high,2,1680.0,3160.0,1480.0,2420.0,0.61157,1.880952,50.5,Cube 150,2115,"Experimental behavior of circular concrete-filled steel tube stub columns, Zhi-wu Yu; Fa-xing Ding; C.S. Cai, Unknown, 2006",50.5,Cube 150,SZ5S4A2,350,42.531,0,219,219,4.74,109.5,650,0,0,3160
1633,Y,high,2,1680.0,3160.0,1480.0,2420.0,0.61157,1.880952,50.5,Cube 150,2120,"Experimental behavior of circular concrete-filled steel tube stub columns, Zhi-wu Yu; Fa-xing Ding; C.S. Cai, Unknown, 2006",50.5,Cube 150,SZ5S4E4,350,42.531,0,219,219,4.74,109.5,650,0,0,1680
1152,Y,high,2,250.0,450.0,200.0,350.0,0.571429,1.8,18.796,prism,1478,"Bias compression bearing capacity research of thin-walled square steel tube composite columns filled with demolished concrete lump, Unknown, Unknown, 2006",18.796,prism,CSS-E50M35-2,215,18.796,35,160,160,2.5,0,1400,50,50,450
1152,Y,high,2,250.0,450.0,200.0,350.0,0.571429,1.8,18.796,prism,1477,"Bias compression bearing capacity research of thin-walled square steel tube composite columns filled with demolished concrete lump, Unknown, Unknown, 2006",18.796,prism,CUS-E50M35-2,215,18.796,35,160,160,2.5,0,1400,50,50,250
1494,Y,high,5,3118.0,5239.0,2121.0,4013.8,0.528427,1.680244,51.6,Cylinder 100x200,1972,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,DC4,380,49.309,0,219.1,219.1,5,109.55,600,0,0,5239
1494,Y,high,5,3118.0,5239.0,2121.0,4013.8,0.528427,1.680244,51.6,Cylinder 100x200,1971,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,DC3,380,49.309,0,219.1,219.1,5,109.55,600,0,0,4968
1494,Y,high,5,3118.0,5239.0,2121.0,4013.8,0.528427,1.680244,51.6,Cylinder 100x200,1969,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,DC1,380,49.309,0,219.1,219.1,5,109.55,600,0,0,3626
1494,Y,high,5,3118.0,5239.0,2121.0,4013.8,0.528427,1.680244,51.6,Cylinder 100x200,1959,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,C9,380,49.309,0,219.1,219.1,5,109.55,600,0,0,3118
1494,Y,high,5,3118.0,5239.0,2121.0,4013.8,0.528427,1.680244,51.6,Cylinder 100x200,3663,"Design of Concrete Filled Tubular Beam-columns with High Strength Steel and Concrete, J.Y. Richard Liew; Mingxiang Xiong; Dexin Xiong, Structures, 2016",51.6,Cylinder 100x200,S2-1-2,380,49.309,0,219.1,219.1,5,109.55,600,0,0,3118
3377,Y,high,6,969.0,1684.0,715.0,1381.6667,0.517491,1.737874,34.4,"fck,150",4561,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",C1-S-1,291.5,34.4,0,219,219,3.8,109.5,3810,0,0,1684
3377,Y,high,6,969.0,1684.0,715.0,1381.6667,0.517491,1.737874,34.4,"fck,150",4558,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",C1-S-2,291.5,34.4,0,219,219,3.8,109.5,3810,0,0,1619
3377,Y,high,6,969.0,1684.0,715.0,1381.6667,0.517491,1.737874,34.4,"fck,150",4559,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",C2-S-1,291.5,34.4,0,219,219,3.8,109.5,3810,0,0,1414
3377,Y,high,6,969.0,1684.0,715.0,1381.6667,0.517491,1.737874,34.4,"fck,150",4557,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",C3-S-2,291.5,34.4,0,219,219,3.8,109.5,3810,0,0,1394
3377,Y,high,6,969.0,1684.0,715.0,1381.6667,0.517491,1.737874,34.4,"fck,150",4562,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",C2-S-2,291.5,34.4,0,219,219,3.8,109.5,3810,0,0,1210
3377,Y,high,6,969.0,1684.0,715.0,1381.6667,0.517491,1.737874,34.4,"fck,150",4560,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",C3-S-1,291.5,34.4,0,219,219,3.8,109.5,3810,0,0,969
2552,Y,high,4,910.0,1530.0,620.0,1287.5,0.481553,1.681319,56,Cube 150x150x150mm,3462,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,6-SehB-20-4,330,47.666,0,168,168,6,84,500,4,4,1530
2552,Y,high,4,910.0,1530.0,620.0,1287.5,0.481553,1.681319,56,Cube 150x150x150mm,3461,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,5-SehB-20-4,330,47.666,0,168,168,6,84,500,4,4,1510
2552,Y,high,4,910.0,1530.0,620.0,1287.5,0.481553,1.681319,56,Cube 150x150x150mm,3478,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,22-SehB-40-4,330,47.666,0,168,168,6,84,500,4,4,1200
2552,Y,high,4,910.0,1530.0,620.0,1287.5,0.481553,1.681319,56,Cube 150x150x150mm,3480,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,24-SehB-60-4,330,47.666,0,168,168,6,84,500,4,4,910
2551,Y,high,4,870.0,1420.0,550.0,1192.5,0.461216,1.632184,56,Cube 150x150x150mm,3460,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,4-SehA-20-4,330,47.666,0,168,168,6,84,500,4,-4,1420
2551,Y,high,4,870.0,1420.0,550.0,1192.5,0.461216,1.632184,56,Cube 150x150x150mm,3459,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,3-SehA-20-4,330,47.666,0,168,168,6,84,500,4,-4,1400
2551,Y,high,4,870.0,1420.0,550.0,1192.5,0.461216,1.632184,56,Cube 150x150x150mm,3477,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,21-SehA-40-4,330,47.666,0,168,168,6,84,500,4,-4,1080
2551,Y,high,4,870.0,1420.0,550.0,1192.5,0.461216,1.632184,56,Cube 150x150x150mm,3479,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,23-SehA-60-4,330,47.666,0,168,168,6,84,500,4,-4,870
3771,Y,high,2,13611.0,16636.0,3025.0,15123.5,0.20002,1.222247,72.36,"fcu,150",5060,"建筑结构学报 Journal of Building Structures | 钢管高强再生混凝土柱轴压性能试验研究 | 牛海成, 曹万林, 董宏英... | 2015",72.36,"fcu,150",SST-1-1,360.4,63.2,100,450,450,7.8,0,1500,0,0,16636
3771,Y,high,2,13611.0,16636.0,3025.0,15123.5,0.20002,1.222247,72.36,"fcu,150",5059,"建筑结构学报 Journal of Building Structures | 钢管高强再生混凝土柱轴压性能试验研究 | 牛海成, 曹万林, 董宏英... | 2015",72.36,"fcu,150",SST-1,360.4,63.2,100,450,450,7.8,0,1500,0,0,13611
2235,Y,medium,2,982.0,1511.0,529.0,1246.5,0.424388,1.538697,66,Cylinder 100x200,3080,"Confinement of six different concretes in CFST columns having different shapes and slenderness, Khandaker M. A. Hossain; Katie Chu, Unknown, 2019",66,Cylinder 100x200,NcI-9,333,63.07,0,114,114,4.8,57,1000,0,0,1511
2235,Y,medium,2,982.0,1511.0,529.0,1246.5,0.424388,1.538697,66,Cylinder 100x200,3084,"Confinement of six different concretes in CFST columns having different shapes and slenderness, Khandaker M. A. Hossain; Katie Chu, Unknown, 2019",66,Cylinder 100x200,LcI-9,333,63.07,0,114,114,4.8,57,1000,0,0,982
1694,Y,medium,4,1372.0,2038.4,666.4,1653.75,0.402963,1.485714,84.4,Cube 100x100x100mm,2215,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",84.4,Cube 100x100x100mm,G4-1d,338,71.206,0,165,165,1,82.5,500,0,0,2038.4
1694,Y,medium,4,1372.0,2038.4,666.4,1653.75,0.402963,1.485714,84.4,Cube 100x100x100mm,2212,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",84.4,Cube 100x100x100mm,G4-1a,338,71.206,0,165,165,1,82.5,500,0,0,1773.8
1694,Y,medium,4,1372.0,2038.4,666.4,1653.75,0.402963,1.485714,84.4,Cube 100x100x100mm,2213,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",84.4,Cube 100x100x100mm,G4-1b,338,71.206,0,165,165,1,82.5,500,0,0,1430.8
1694,Y,medium,4,1372.0,2038.4,666.4,1653.75,0.402963,1.485714,84.4,Cube 100x100x100mm,2214,"Researches on Behavior of High-Performance Concrete Filled Tubular Steel Short Columns, Z. W. Yu; F. X. Ding; S. Lin, Journal of Building Structures, 2002",84.4,Cube 100x100x100mm,G4-1c,338,71.206,0,165,165,1,82.5,500,0,0,1372
4414,Y,medium,4,1372.0,2038.0,666.0,1653.25,0.402843,1.485423,91.8,fcu100,5985,"Yu Z, Ding F, Lin S. Researches on behavior of high-performance concrete filled tubular steel short columns. Journal of Building Structure 2002;23(2):
41 7 [in Chinese].",91.8,fcu100,G4-1d,338,78.08989125,0,165,165,1,82.5,500,0,0,2038
4414,Y,medium,4,1372.0,2038.0,666.0,1653.25,0.402843,1.485423,91.8,fcu100,5982,"Yu Z, Ding F, Lin S. Researches on behavior of high-performance concrete filled tubular steel short columns. Journal of Building Structure 2002;23(2):
41 7 [in Chinese].",91.8,fcu100,G4-1a,338,78.08989125,0,165,165,1,82.5,500,0,0,1773
4414,Y,medium,4,1372.0,2038.0,666.0,1653.25,0.402843,1.485423,91.8,fcu100,5983,"Yu Z, Ding F, Lin S. Researches on behavior of high-performance concrete filled tubular steel short columns. Journal of Building Structure 2002;23(2):
41 7 [in Chinese].",91.8,fcu100,G4-1b,338,78.08989125,0,165,165,1,82.5,500,0,0,1430
4414,Y,medium,4,1372.0,2038.0,666.0,1653.25,0.402843,1.485423,91.8,fcu100,5984,"Yu Z, Ding F, Lin S. Researches on behavior of high-performance concrete filled tubular steel short columns. Journal of Building Structure 2002;23(2):
41 7 [in Chinese].",91.8,fcu100,G4-1c,338,78.08989125,0,165,165,1,82.5,500,0,0,1372
3772,Y,medium,6,1307.0,1854.0,547.0,1553.3333,0.352146,1.418516,34.4,"fck,150",5061,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",S1-S-2,322.8,34.4,0,200,200,3.9,0,3810,0,0,1854
3772,Y,medium,6,1307.0,1854.0,547.0,1553.3333,0.352146,1.418516,34.4,"fck,150",5064,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",S1-S-1,322.8,34.4,0,200,200,3.9,0,3810,0,0,1608
3772,Y,medium,6,1307.0,1854.0,547.0,1553.3333,0.352146,1.418516,34.4,"fck,150",5065,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",S2-S-1,322.8,34.4,0,200,200,3.9,0,3810,0,0,1578
3772,Y,medium,6,1307.0,1854.0,547.0,1553.3333,0.352146,1.418516,34.4,"fck,150",5066,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",S2-S-2,322.8,34.4,0,200,200,3.9,0,3810,0,0,1549
3772,Y,medium,6,1307.0,1854.0,547.0,1553.3333,0.352146,1.418516,34.4,"fck,150",5063,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",S3-S-1,322.8,34.4,0,200,200,3.9,0,3810,0,0,1424
3772,Y,medium,6,1307.0,1854.0,547.0,1553.3333,0.352146,1.418516,34.4,"fck,150",5062,"Engineering Structures | A unified formulation for circle and polygon concrete-filled steel tube columns under axial compression | Min Yu, Xiaoxiong Zha, Jianqiao Ye... | 2013",34.4,"fck,150",S3-S-2,322.8,34.4,0,200,200,3.9,0,3810,0,0,1307
1151,Y,medium,2,345.0,485.0,140.0,415.0,0.337349,1.405797,19.089,prism,1476,"Bias compression bearing capacity research of thin-walled square steel tube composite columns filled with demolished concrete lump, Unknown, Unknown, 2006",19.089,prism,CSS-E25M25-2,215,19.089,25,160,160,2.5,0,1400,25,25,485
1151,Y,medium,2,345.0,485.0,140.0,415.0,0.337349,1.405797,19.089,prism,1475,"Bias compression bearing capacity research of thin-walled square steel tube composite columns filled with demolished concrete lump, Unknown, Unknown, 2006",19.089,prism,CUS-E25M25-2,215,19.089,25,160,160,2.5,0,1400,25,25,345
1497,Y,medium,5,5241.0,7160.0,1919.0,6192.8,0.309876,1.366151,51.6,Cylinder 100x200,1976,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,DC8,381,49.309,0,219.1,219.1,10,109.55,600,0,0,7160
1497,Y,medium,5,5241.0,7160.0,1919.0,6192.8,0.309876,1.366151,51.6,Cylinder 100x200,1975,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,DC7,381,49.309,0,219.1,219.1,10,109.55,600,0,0,7022
1497,Y,medium,5,5241.0,7160.0,1919.0,6192.8,0.309876,1.366151,51.6,Cylinder 100x200,1973,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,DC5,381,49.309,0,219.1,219.1,10,109.55,600,0,0,6300
1497,Y,medium,5,5241.0,7160.0,1919.0,6192.8,0.309876,1.366151,51.6,Cylinder 100x200,1962,"Axial performance of short concrete filled steel tubes with high- and ultra-high- strength materials, Ming-Xiang Xiong; De-Xin Xiong; J.Y. Richard Liew, Engineering Structures, 2017",51.6,Cylinder 100x200,C12,381,49.309,0,219.1,219.1,10,109.55,600,0,0,5241
1497,Y,medium,5,5241.0,7160.0,1919.0,6192.8,0.309876,1.366151,51.6,Cylinder 100x200,3666,"Design of Concrete Filled Tubular Beam-columns with High Strength Steel and Concrete, J.Y. Richard Liew; Mingxiang Xiong; Dexin Xiong, Structures, 2016",51.6,Cylinder 100x200,S2-2-2,381,49.309,0,219.1,219.1,10,109.55,600,0,0,5241
2111,Y,medium,4,15402.0,18228.0,2826.0,16829.5,0.167919,1.183483,38,cube,2769,"大尺寸钢管混凝土柱承载力试验, 陈彦江; 李勇; 闫维明; 潘迪, Unknown, 2011",38,cube,ZY-50-2,342,31.065,0,500,500,10,250,1500,0,0,18228
2111,Y,medium,4,15402.0,18228.0,2826.0,16829.5,0.167919,1.183483,38,cube,2768,"大尺寸钢管混凝土柱承载力试验, 陈彦江; 李勇; 闫维明; 潘迪, Unknown, 2011",38,cube,ZY-50-1,342,31.065,0,500,500,10,250,1500,0,0,18042
2111,Y,medium,4,15402.0,18228.0,2826.0,16829.5,0.167919,1.183483,38,cube,2771,"大尺寸钢管混凝土柱承载力试验, 陈彦江; 李勇; 闫维明; 潘迪, Unknown, 2011",38,cube,ZY-50-4,342,31.065,0,500,500,10,250,1500,0,0,15646
2111,Y,medium,4,15402.0,18228.0,2826.0,16829.5,0.167919,1.183483,38,cube,2770,"大尺寸钢管混凝土柱承载力试验, 陈彦江; 李勇; 闫维明; 潘迪, Unknown, 2011",38,cube,ZY-50-3,342,31.065,0,500,500,10,250,1500,0,0,15402
799,,low,3,293.0,386.0,93.0,333.0,0.279279,1.317406,9.55,cube,1024,"薄壁钢管混凝土柱轴心受压承载性能研究, 占美森, Unknown, 2007",9.55,cube,Z14,372.8,6.662,0,100,100,2.06,0,1000,0,0,386
799,,low,3,293.0,386.0,93.0,333.0,0.279279,1.317406,9.55,cube,1022,"薄壁钢管混凝土柱轴心受压承载性能研究, 占美森, Unknown, 2007",9.55,cube,Z12,372.8,6.662,0,100,100,2.06,0,1000,0,0,320
799,,low,3,293.0,386.0,93.0,333.0,0.279279,1.317406,9.55,cube,1021,"薄壁钢管混凝土柱轴心受压承载性能研究, 占美森, Unknown, 2007",9.55,cube,Z11,372.8,6.662,0,100,100,2.06,0,1000,0,0,293
2931,,low,3,1638.4,2163.4,525.0,1954.5,0.268611,1.320435,48.3,"fcy,100",4002,"建筑结构学报 | 配置不锈钢筋的圆形截面不锈钢管海砂混凝土柱的偏压性能研究 | 李德山, 王志滨, 赵春光... | 2025",48.3,"fcy,100",CRCSS2-0b,278.4,48.3,0,180,180,3.95,90,1800,0,0,2163.4
2931,,low,3,1638.4,2163.4,525.0,1954.5,0.268611,1.320435,48.3,"fcy,100",4001,"建筑结构学报 | 配置不锈钢筋的圆形截面不锈钢管海砂混凝土柱的偏压性能研究 | 李德山, 王志滨, 赵春光... | 2025",48.3,"fcy,100",CRCSS2-0a,278.4,48.3,0,180,180,3.95,90,1800,0,0,2061.7
2931,,low,3,1638.4,2163.4,525.0,1954.5,0.268611,1.320435,48.3,"fcy,100",3998,"建筑结构学报 | 配置不锈钢筋的圆形截面不锈钢管海砂混凝土柱的偏压性能研究 | 李德山, 王志滨, 赵春光... | 2025",48.3,"fcy,100",CSS2-0,278.4,48.3,0,180,180,3.95,90,1800,0,0,1638.4
712,,low,2,5609.0,7327.0,1718.0,6468.0,0.265615,1.306293,38.4,Cube 150,912,"The impact of stirrups on the composite action of concrete-filled steel tubular stub columns under axial loading, De-ren Lu; Wen-jun Wang; Fa-xing Ding; Xue-mei Liu; Chang-ting Fang, Structures, 2021",38.4,Cube 150,SRFWST-B,382,31.427,0,501,250,3.92,0,900,0,0,7327
712,,low,2,5609.0,7327.0,1718.0,6468.0,0.265615,1.306293,38.4,Cube 150,910,"The impact of stirrups on the composite action of concrete-filled steel tubular stub columns under axial loading, De-ren Lu; Wen-jun Wang; Fa-xing Ding; Xue-mei Liu; Chang-ting Fang, Structures, 2021",38.4,Cube 150,RFWST-B,382,31.427,0,501,250,3.92,0,900,0,0,5609
1190,,low,2,1203.0,1551.0,348.0,1377.0,0.252723,1.289277,59.7,Cube 100x100x100mm,1520,"Mechanical properties of self-compacting lower expansion concrete filled rectangular steel tube columns, 刘琦, Unknown, 2018",59.7,Cube 100x100x100mm,PY4,334,48.652,0,200,150,6,0,1500,40,40,1551
1190,,low,2,1203.0,1551.0,348.0,1377.0,0.252723,1.289277,59.7,Cube 100x100x100mm,1527,"Mechanical properties of self-compacting lower expansion concrete filled rectangular steel tube columns, 刘琦, Unknown, 2018",59.7,Cube 100x100x100mm,PY11,334,48.652,0,200,150,6,0,1500,40,40,1203
2562,,low,2,1010.0,1300.0,290.0,1155.0,0.251082,1.287129,56,Cube 150x150x150mm,3482,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,26-LehA-20-4,330,47.666,0,168,168,6,84,1000,4,-4,1300
2562,,low,2,1010.0,1300.0,290.0,1155.0,0.251082,1.287129,56,Cube 150x150x150mm,3486,"Unknown, Railway Engineering, 2011",56,Cube 150x150x150mm,30-LehA-40-4,330,47.666,0,168,168,6,84,1000,4,-4,1010
1382,,low,4,211.0,269.0,58.0,237.75,0.243954,1.274882,10,cube,1794,"Failure of lightweight aggregate concrete-filled steel tubular columns, Shehdeh Ghannam; Yahia Abdel Jawad; Yasser Hunaiti, Unknown, 2004",10,cube,C22LW,350,7.015,0,110,110,1.9,55,2200,0,0,269
1382,,low,4,211.0,269.0,58.0,237.75,0.243954,1.274882,10,cube,1795,"Failure of lightweight aggregate concrete-filled steel tubular columns, Shehdeh Ghannam; Yahia Abdel Jawad; Yasser Hunaiti, Unknown, 2004",10,cube,C23LW,350,7.015,0,110,110,1.9,55,2200,0,0,252
1382,,low,4,211.0,269.0,58.0,237.75,0.243954,1.274882,10,cube,1797,"Failure of lightweight aggregate concrete-filled steel tubular columns, Shehdeh Ghannam; Yahia Abdel Jawad; Yasser Hunaiti, Unknown, 2004",10,cube,C25LW,350,7.015,0,110,110,1.9,55,2200,0,0,219
1382,,low,4,211.0,269.0,58.0,237.75,0.243954,1.274882,10,cube,1796,"Failure of lightweight aggregate concrete-filled steel tubular columns, Shehdeh Ghannam; Yahia Abdel Jawad; Yasser Hunaiti, Unknown, 2004",10,cube,C24LW,350,7.015,0,110,110,1.9,55,2200,0,0,211
2814,,low,6,2453.36,3118.12,664.76,2885.8067,0.230355,1.270959,47,Cube 150x150x150mm,3861,"Testing and strength prediction of eccentrically-loaded circular concrete-filled double steel tubular stub-columns, Junchang Ci; Mizan Ahmed; Hong Jia; Shicai Chen; Daxing Zhou; Liquun Hou, Journal of Constructional Steel Research, 2021",47,Cube 150x150x150mm,CS-00-4#,301.3,39.291,0,219,219,4,109.5,660,0,0,3118.12
2814,,low,6,2453.36,3118.12,664.76,2885.8067,0.230355,1.270959,47,Cube 150x150x150mm,3848,"Testing and strength prediction of eccentrically-loaded circular concrete-filled double steel tubular stub-columns, Junchang Ci; Mizan Ahmed; Hong Jia; Shicai Chen; Daxing Zhou; Liquun Hou, Journal of Constructional Steel Research, 2021",47,Cube 150x150x150mm,CS-00-2,301.3,39.291,0,219,219,4,109.5,660,0,0,3076.18
2814,,low,6,2453.36,3118.12,664.76,2885.8067,0.230355,1.270959,47,Cube 150x150x150mm,3849,"Testing and strength prediction of eccentrically-loaded circular concrete-filled double steel tubular stub-columns, Junchang Ci; Mizan Ahmed; Hong Jia; Shicai Chen; Daxing Zhou; Liquun Hou, Journal of Constructional Steel Research, 2021",47,Cube 150x150x150mm,CS-00-2#,301.3,39.291,0,219,219,4,109.5,660,0,0,3014.62
2814,,low,6,2453.36,3118.12,664.76,2885.8067,0.230355,1.270959,47,Cube 150x150x150mm,3860,"Testing and strength prediction of eccentrically-loaded circular concrete-filled double steel tubular stub-columns, Junchang Ci; Mizan Ahmed; Hong Jia; Shicai Chen; Daxing Zhou; Liquun Hou, Journal of Constructional Steel Research, 2021",47,Cube 150x150x150mm,CS-00-4,301.3,39.291,0,219,219,4,109.5,660,0,0,2948.19
2814,,low,6,2453.36,3118.12,664.76,2885.8067,0.230355,1.270959,47,Cube 150x150x150mm,3844,"Testing and strength prediction of eccentrically-loaded circular concrete-filled double steel tubular stub-columns, Junchang Ci; Mizan Ahmed; Hong Jia; Shicai Chen; Daxing Zhou; Liquun Hou, Journal of Constructional Steel Research, 2021",47,Cube 150x150x150mm,CF-00-1,301.3,39.291,0,219,219,4,109.5,660,0,0,2704.37
2814,,low,6,2453.36,3118.12,664.76,2885.8067,0.230355,1.270959,47,Cube 150x150x150mm,3846,"Testing and strength prediction of eccentrically-loaded circular concrete-filled double steel tubular stub-columns, Junchang Ci; Mizan Ahmed; Hong Jia; Shicai Chen; Daxing Zhou; Liquun Hou, Journal of Constructional Steel Research, 2021",47,Cube 150x150x150mm,CD-00-1,301.3,39.291,0,219,219,4,109.5,660,0,0,2453.36
3426,,low,4,1946.0,2455.0,509.0,2227.25,0.228533,1.261562,64.2,fcu150,4620,"Structures | Performance of concrete-filled outer stainless-inner mild steel tube columns under eccentric compression | Pengtuan Zhao, Huinan Wei, Buqiao Fan, Rongbin Hou | 2025",64.2,fcu150,13-60-E2,324,55.4081818,0,200,200,2.9,0,600,40,40,2455
3426,,low,4,1946.0,2455.0,509.0,2227.25,0.228533,1.261562,64.2,fcu150,4634,"Structures | Performance of concrete-filled outer stainless-inner mild steel tube columns under eccentric compression | Pengtuan Zhao, Huinan Wei, Buqiao Fan, Rongbin Hou | 2025",64.2,fcu150,12-60-E2,324,55.4081818,0,200,200,2.9,0,600,40,40,2327
3426,,low,4,1946.0,2455.0,509.0,2227.25,0.228533,1.261562,64.2,fcu150,4636,"Structures | Performance of concrete-filled outer stainless-inner mild steel tube columns under eccentric compression | Pengtuan Zhao, Huinan Wei, Buqiao Fan, Rongbin Hou | 2025",64.2,fcu150,11-60-E2,324,55.4081818,0,200,200,2.9,0,600,40,40,2181
3426,,low,4,1946.0,2455.0,509.0,2227.25,0.228533,1.261562,64.2,fcu150,4638,"Structures | Performance of concrete-filled outer stainless-inner mild steel tube columns under eccentric compression | Pengtuan Zhao, Huinan Wei, Buqiao Fan, Rongbin Hou | 2025",64.2,fcu150,01-60-E2,324,55.4081818,0,200,200,2.9,0,600,40,40,1946
98,,low,4,2312.0,2903.0,591.0,2601.5,0.227177,1.255623,27.15,cylinder,148,"Axial Load Behavior of Stiffened Concrete-Filled Steel Columns, C. S. Huang; Y.-K. Yeh; G.-Y. Liu; H.-T. Hu; K. C. Tsai; Y. T. Weng; S. H. Wang; M.-H. Wu, Journal of Structural Engineering, 2002",27.15,cylinder,SS-040-050(4),265.8,27.15,0,200,200,5,0,600,0,0,2903
98,,low,4,2312.0,2903.0,591.0,2601.5,0.227177,1.255623,27.15,cylinder,147,"Axial Load Behavior of Stiffened Concrete-Filled Steel Columns, C. S. Huang; Y.-K. Yeh; G.-Y. Liu; H.-T. Hu; K. C. Tsai; Y. T. Weng; S. H. Wang; M.-H. Wu, Journal of Structural Engineering, 2002",27.15,cylinder,SS-040-050(3),265.8,27.15,0,200,200,5,0,600,0,0,2728
